user-id,user-age,user-gender,user-nationality,user-knowledge,user-loyalty,user-loan,user-income,user-savings,user-properties,user-riskAversion,user-marital,user-dependents,user-pension,product-type,product-risk,product-term,product-yield,transaction-id,year,month,score
ID4363,43,female,local,low,sporadic,yes,12477,122422,0,high,married,0,3995156,etf,low,5,low,T15154,2018,5,0.5667244562722177
ID4364,54,male,local,low,sporadic,no,16287,159025,1,high,married,2,1058574,etf,high,10,high,T15155,2017,11,0.9638937703075692
ID4364,54,male,local,low,sporadic,no,16287,159025,1,high,married,2,1058574,stock,low,30,low,T15156,2017,7,0.8238633150599397
ID4364,54,male,local,low,sporadic,no,16287,159025,1,high,married,2,1058574,etf,low,20,low,T15157,2018,12,0.025912579040815786
ID4364,54,male,local,low,sporadic,no,16287,159025,1,high,married,2,1058574,bond,medium,10,medium,T15158,2017,9,0.9365154662208999
ID4365,28,female,local,low,sporadic,no,6441,21368,0,low,single,0,383166,stock,medium,10,medium,T15159,2018,4,0.931408868161689
ID4365,28,female,local,low,sporadic,no,6441,21368,0,low,single,0,383166,stock,medium,1,medium,T15160,2018,2,0.24033783900059308
ID4365,28,female,local,low,sporadic,no,6441,21368,0,low,single,0,383166,etf,medium,5,medium,T15161,2017,11,0.15079595495362036
ID4366,51,male,local,low,sporadic,no,15542,177017,0,high,divorced,0,8323200,etf,medium,30,medium,T15162,2015,10,0.8841828042854003
ID4366,51,male,local,low,sporadic,no,15542,177017,0,high,divorced,0,8323200,stock,medium,1,medium,T15163,2015,9,0.6429433689073571
ID4366,51,male,local,low,sporadic,no,15542,177017,0,high,divorced,0,8323200,bond,low,30,low,T15164,2018,11,0.24049685772124074
ID4367,28,male,local,low,sporadic,no,4967,52783,0,low,single,3,163856,etf,high,20,high,T15165,2016,12,0.599014840092477
ID4367,28,male,local,low,sporadic,no,4967,52783,0,low,single,3,163856,bond,low,30,low,T15166,2016,3,0.7079786681157175
ID4368,30,male,local,medium,sporadic,no,6753,86953,1,low,single,0,159984,bond,low,10,low,T15167,2018,2,0.5982641972466093
ID4368,30,male,local,medium,sporadic,no,6753,86953,1,low,single,0,159984,etf,high,5,high,T15168,2019,9,0.21180958749254014
ID4369,32,female,local,low,sporadic,yes,7387,61174,0,low,married,0,1274636,etf,high,10,high,T15169,2016,6,0.007864347706147967
ID4369,32,female,local,low,sporadic,yes,7387,61174,0,low,married,0,1274636,etf,high,10,high,T15170,2016,6,0.617851056296294
ID4369,32,female,local,low,sporadic,yes,7387,61174,0,low,married,0,1274636,bond,high,1,high,T15171,2019,2,0.5547922631518573
ID4369,32,female,local,low,sporadic,yes,7387,61174,0,low,married,0,1274636,etf,low,20,low,T15172,2017,3,0.6153579658800243
ID4370,47,male,foreign,low,sporadic,no,13612,99075,1,high,single,0,3200028,etf,high,10,high,T15173,2017,2,0.599950888627105
ID4370,47,male,foreign,low,sporadic,no,13612,99075,1,high,single,0,3200028,bond,high,1,high,T15174,2015,8,0.1646294430119381
ID4370,47,male,foreign,low,sporadic,no,13612,99075,1,high,single,0,3200028,etf,low,10,low,T15175,2019,8,0.2290210922488623
ID4370,47,male,foreign,low,sporadic,no,13612,99075,1,high,single,0,3200028,etf,low,10,low,T15176,2018,6,0.6254736840906192
ID4370,47,male,foreign,low,sporadic,no,13612,99075,1,high,single,0,3200028,etf,low,10,low,T15177,2018,8,0.016868649174274053
ID4370,47,male,foreign,low,sporadic,no,13612,99075,1,high,single,0,3200028,etf,high,1,high,T15178,2016,2,0.702934145127225
ID4370,47,male,foreign,low,sporadic,no,13612,99075,1,high,single,0,3200028,bond,low,10,low,T15179,2018,8,1.0
ID4371,37,male,local,low,new,no,9615,93521,0,low,married,2,1025568,etf,medium,30,medium,T15180,2019,8,0.6237855341614003
ID4371,37,male,local,low,new,no,9615,93521,0,low,married,2,1025568,etf,low,30,low,T15181,2017,5,0.15628885416174237
ID4372,23,female,local,low,new,no,3138,32121,2,low,single,2,122978,etf,low,1,low,T15182,2016,1,0.5455989838676809
ID4372,23,female,local,low,new,no,3138,32121,2,low,single,2,122978,etf,high,20,high,T15183,2018,3,0.6651467326735583
ID4372,23,female,local,low,new,no,3138,32121,2,low,single,2,122978,bond,high,1,high,T15184,2018,3,0.7331726582166271
ID4372,23,female,local,low,new,no,3138,32121,2,low,single,2,122978,etf,low,1,low,T15185,2017,1,0.246793905404514
ID4372,23,female,local,low,new,no,3138,32121,2,low,single,2,122978,stock,high,5,high,T15186,2018,5,0.8823437262612586
ID4372,23,female,local,low,new,no,3138,32121,2,low,single,2,122978,etf,high,10,high,T15187,2015,8,0.03382101955457917
ID4372,23,female,local,low,new,no,3138,32121,2,low,single,2,122978,stock,high,30,high,T15188,2017,8,0.523896354513487
ID4373,43,female,local,low,sporadic,no,12248,117755,2,high,married,0,1394756,bond,low,1,low,T15189,2019,10,0.0
ID4373,43,female,local,low,sporadic,no,12248,117755,2,high,married,0,1394756,stock,low,10,low,T15190,2019,1,0.046475136407566287
ID4373,43,female,local,low,sporadic,no,12248,117755,2,high,married,0,1394756,etf,low,1,low,T15191,2018,2,0.9100565494485655
ID4373,43,female,local,low,sporadic,no,12248,117755,2,high,married,0,1394756,etf,high,10,high,T15192,2017,7,0.60947108727821
ID4375,65,male,local,low,new,no,20659,167148,5,high,married,0,4246088,bond,low,10,low,T15193,2019,2,0.5610128522357922
ID4376,39,male,local,low,sporadic,no,10384,63114,1,low,married,2,2207322,bond,low,5,low,T15194,2019,3,0.7884234477023797
ID4376,39,male,local,low,sporadic,no,10384,63114,1,low,married,2,2207322,bond,medium,30,medium,T15195,2018,8,0.5596020797676833
ID4377,43,female,foreign,medium,sporadic,no,12097,99764,0,high,married,0,2735788,etf,low,20,low,T15196,2018,2,0.7404994608181122
ID4377,43,female,foreign,medium,sporadic,no,12097,99764,0,high,married,0,2735788,etf,low,10,low,T15197,2015,9,0.0
ID4377,43,female,foreign,medium,sporadic,no,12097,99764,0,high,married,0,2735788,stock,high,20,high,T15198,2015,1,0.5487917969124663
ID4377,43,female,foreign,medium,sporadic,no,12097,99764,0,high,married,0,2735788,etf,low,10,low,T15199,2016,10,0.2375616616984632
ID4377,43,female,foreign,medium,sporadic,no,12097,99764,0,high,married,0,2735788,etf,high,10,high,T15200,2016,1,0.5352721340009045
ID4377,43,female,foreign,medium,sporadic,no,12097,99764,0,high,married,0,2735788,etf,low,20,low,T15201,2018,4,0.8109691370719403
ID4378,43,female,local,low,long-term,no,10897,150601,0,high,married,0,4129488,etf,high,20,high,T15202,2018,8,0.764224555825693
ID4378,43,female,local,low,long-term,no,10897,150601,0,high,married,0,4129488,stock,low,1,low,T15203,2015,8,0.5870102989729494
ID4380,44,male,local,low,sporadic,no,11644,124677,2,high,married,0,121302,etf,high,30,high,T15205,2019,5,0.5109845894321765
ID4380,44,male,local,low,sporadic,no,11644,124677,2,high,married,0,121302,stock,medium,10,medium,T15206,2018,2,0.6421954901397293
ID4380,44,male,local,low,sporadic,no,11644,124677,2,high,married,0,121302,etf,high,20,high,T15207,2018,12,0.9241041875593807
ID4381,54,male,foreign,high,new,no,15706,113271,0,high,single,0,10272669,etf,high,1,high,T15208,2015,8,0.9149802374418794
ID4381,54,male,foreign,high,new,no,15706,113271,0,high,single,0,10272669,etf,low,30,low,T15209,2017,3,0.6838271502703555
ID4382,58,female,local,medium,long-term,no,17140,169502,1,high,single,0,8950411,etf,low,30,low,T15210,2016,3,0.7108922742740683
ID4382,58,female,local,medium,long-term,no,17140,169502,1,high,single,0,8950411,etf,low,1,low,T15211,2016,8,0.5172780106852416
ID4382,58,female,local,medium,long-term,no,17140,169502,1,high,single,0,8950411,etf,low,1,low,T15212,2018,2,0.7012748378740414
ID4383,37,male,foreign,low,new,no,9999,102537,3,low,married,0,1905056,bond,low,30,low,T15213,2016,7,1.0
ID4383,37,male,foreign,low,new,no,9999,102537,3,low,married,0,1905056,bond,high,10,high,T15214,2019,10,0.27808070192565154
ID4383,37,male,foreign,low,new,no,9999,102537,3,low,married,0,1905056,etf,low,5,low,T15215,2017,3,0.9788946341751673
ID4383,37,male,foreign,low,new,no,9999,102537,3,low,married,0,1905056,etf,low,10,low,T15216,2015,1,0.7060356342957204
ID4383,37,male,foreign,low,new,no,9999,102537,3,low,married,0,1905056,etf,medium,30,medium,T15217,2018,11,0.2147558162404975
ID4384,50,male,foreign,low,new,yes,15099,100050,1,high,single,2,523189,bond,high,5,high,T15218,2018,9,0.6198169808612012
ID4384,50,male,foreign,low,new,yes,15099,100050,1,high,single,2,523189,etf,low,20,low,T15219,2016,8,0.5862997320310741
ID4384,50,male,foreign,low,new,yes,15099,100050,1,high,single,2,523189,bond,low,20,low,T15220,2016,2,0.6429887287640539
ID4384,50,male,foreign,low,new,yes,15099,100050,1,high,single,2,523189,etf,high,5,high,T15221,2017,4,0.5069600495378679
ID4384,50,male,foreign,low,new,yes,15099,100050,1,high,single,2,523189,etf,low,10,low,T15222,2018,5,0.830946484657909
ID4385,44,male,local,medium,new,no,12493,156828,0,high,divorced,0,2798433,etf,medium,1,medium,T15223,2019,1,0.6115455441032431
ID4385,44,male,local,medium,new,no,12493,156828,0,high,divorced,0,2798433,etf,low,1,low,T15224,2015,9,0.968898179938391
ID4385,44,male,local,medium,new,no,12493,156828,0,high,divorced,0,2798433,etf,high,10,high,T15225,2016,8,0.2562561370441498
ID4385,44,male,local,medium,new,no,12493,156828,0,high,divorced,0,2798433,etf,low,1,low,T15226,2017,10,0.9927572536574505
ID4386,55,male,local,low,sporadic,yes,15698,189585,3,high,married,0,5005752,etf,high,5,high,T15227,2017,9,0.6466787751673749
ID4386,55,male,local,low,sporadic,yes,15698,189585,3,high,married,0,5005752,bond,high,20,high,T15228,2018,2,0.7354907099437915
ID4387,32,male,local,low,sporadic,no,8129,122704,0,low,married,0,200618,bond,high,20,high,T15229,2015,7,0.8003884438234787
ID4387,32,male,local,low,sporadic,no,8129,122704,0,low,married,0,200618,stock,low,20,low,T15230,2019,3,0.6004282208657805
ID4387,32,male,local,low,sporadic,no,8129,122704,0,low,married,0,200618,stock,high,1,high,T15231,2017,6,0.27622677523951084
ID4387,32,male,local,low,sporadic,no,8129,122704,0,low,married,0,200618,bond,low,5,low,T15232,2017,12,0.8374773754351056
ID4387,32,male,local,low,sporadic,no,8129,122704,0,low,married,0,200618,bond,high,20,high,T15233,2018,5,0.1573484541348355
ID4387,32,male,local,low,sporadic,no,8129,122704,0,low,married,0,200618,etf,high,10,high,T15234,2019,9,0.7929454419217762
ID4388,39,male,local,medium,long-term,no,9950,136468,0,low,married,6,1832400,bond,low,30,low,T15235,2018,7,0.0
ID4388,39,male,local,medium,long-term,no,9950,136468,0,low,married,6,1832400,etf,medium,10,medium,T15236,2019,9,0.22094169761669996
ID4388,39,male,local,medium,long-term,no,9950,136468,0,low,married,6,1832400,etf,high,20,high,T15237,2016,4,0.8286491760303721
ID4388,39,male,local,medium,long-term,no,9950,136468,0,low,married,6,1832400,etf,high,10,high,T15238,2017,1,0.16487684063609254
ID4388,39,male,local,medium,long-term,no,9950,136468,0,low,married,6,1832400,bond,low,5,low,T15239,2018,11,0.5566871406898767
ID4388,39,male,local,medium,long-term,no,9950,136468,0,low,married,6,1832400,etf,high,1,high,T15240,2019,9,0.19930183457889855
ID4389,47,female,local,low,new,no,13272,204618,1,high,married,0,4205552,etf,low,5,low,T15241,2015,12,0.0
ID4389,47,female,local,low,new,no,13272,204618,1,high,married,0,4205552,etf,high,20,high,T15242,2017,8,0.7695662067852271
ID4389,47,female,local,low,new,no,13272,204618,1,high,married,0,4205552,etf,high,5,high,T15243,2018,10,0.6034258296959697
ID4390,52,female,local,medium,new,yes,15217,155496,5,high,married,0,49135,stock,high,10,high,T15244,2018,9,0.0
ID4390,52,female,local,medium,new,yes,15217,155496,5,high,married,0,49135,etf,low,30,low,T15245,2016,3,0.7593114191448225
ID4390,52,female,local,medium,new,yes,15217,155496,5,high,married,0,49135,etf,low,10,low,T15246,2016,5,0.8218296547670015
ID4391,36,male,local,low,sporadic,no,8531,71390,4,low,single,1,1740315,etf,low,10,low,T15247,2018,8,0.0
ID4391,36,male,local,low,sporadic,no,8531,71390,4,low,single,1,1740315,etf,high,10,high,T15248,2018,4,0.5338884067811404
ID4392,54,male,local,low,new,no,17185,142345,3,high,single,0,3713457,etf,low,30,low,T15249,2018,9,0.0
ID4393,48,female,foreign,high,new,no,13799,128557,1,high,married,0,1115586,etf,high,1,high,T15250,2018,8,0.5881699224956534
ID4393,48,female,foreign,high,new,no,13799,128557,1,high,married,0,1115586,stock,low,1,low,T15251,2016,2,0.6649741016086512
ID4394,37,male,local,low,new,no,10025,90966,6,low,single,3,449296,etf,low,20,low,T15252,2018,8,0.5808660944776362
ID4394,37,male,local,low,new,no,10025,90966,6,low,single,3,449296,bond,medium,20,medium,T15253,2017,11,0.2506485520653409
ID4394,37,male,local,low,new,no,10025,90966,6,low,single,3,449296,stock,low,20,low,T15254,2017,9,0.9335719277550998
ID4394,37,male,local,low,new,no,10025,90966,6,low,single,3,449296,etf,low,30,low,T15255,2018,2,0.534843170309287
ID4394,37,male,local,low,new,no,10025,90966,6,low,single,3,449296,bond,low,5,low,T15256,2018,9,0.14251526240482437
ID4395,51,male,local,high,new,no,15102,149383,0,high,married,2,5534850,etf,high,30,high,T15257,2017,2,0.985052886225057
ID4395,51,male,local,high,new,no,15102,149383,0,high,married,2,5534850,etf,low,10,low,T15258,2015,10,0.8124023821478865
ID4395,51,male,local,high,new,no,15102,149383,0,high,married,2,5534850,etf,high,10,high,T15259,2016,7,0.6839232284230499
ID4395,51,male,local,high,new,no,15102,149383,0,high,married,2,5534850,etf,high,10,high,T15260,2018,9,0.9180548620224344
ID4395,51,male,local,high,new,no,15102,149383,0,high,married,2,5534850,stock,low,10,low,T15261,2018,9,0.634288015463474
ID4395,51,male,local,high,new,no,15102,149383,0,high,married,2,5534850,etf,low,10,low,T15262,2018,2,0.633854116170305
ID4397,27,male,local,low,new,no,5371,40698,1,low,single,0,307230,etf,high,10,high,T15263,2018,3,0.7791533093667895
ID4397,27,male,local,low,new,no,5371,40698,1,low,single,0,307230,bond,high,10,high,T15264,2017,2,0.7654083377343209
ID4398,37,male,local,low,sporadic,yes,8936,81538,2,low,divorced,1,2274608,stock,high,30,high,T15265,2019,9,0.7111424281284919
ID4399,45,female,local,low,new,no,12956,163330,1,high,single,5,2130432,etf,medium,30,medium,T15266,2016,10,0.6737221988495914
ID4399,45,female,local,low,new,no,12956,163330,1,high,single,5,2130432,etf,high,1,high,T15267,2017,8,0.26771465444934855
ID4399,45,female,local,low,new,no,12956,163330,1,high,single,5,2130432,etf,high,1,high,T15268,2016,7,0.7130595401927189
ID4399,45,female,local,low,new,no,12956,163330,1,high,single,5,2130432,bond,low,30,low,T15269,2016,11,0.6585065627493775
ID4399,45,female,local,low,new,no,12956,163330,1,high,single,5,2130432,bond,high,10,high,T15270,2018,1,0.2960136923767854
ID4400,47,male,local,low,new,no,13319,186411,0,high,single,0,3524846,etf,low,1,low,T15271,2017,1,0.6630891488505941
ID4400,47,male,local,low,new,no,13319,186411,0,high,single,0,3524846,etf,medium,10,medium,T15272,2018,7,0.8676691488438286
ID4400,47,male,local,low,new,no,13319,186411,0,high,single,0,3524846,etf,high,1,high,T15273,2017,2,0.2966710073211077
ID4401,33,male,local,low,sporadic,no,7784,73940,0,low,married,0,238092,etf,high,1,high,T15274,2019,5,0.6108352021385128
ID4401,33,male,local,low,sporadic,no,7784,73940,0,low,married,0,238092,stock,low,30,low,T15275,2018,10,0.8754575034395659
ID4401,33,male,local,low,sporadic,no,7784,73940,0,low,married,0,238092,etf,high,30,high,T15276,2017,8,0.0
ID4403,30,female,local,medium,sporadic,no,7395,101686,0,low,single,1,699282,etf,medium,1,medium,T15277,2015,3,0.5737715381922713
ID4403,30,female,local,medium,sporadic,no,7395,101686,0,low,single,1,699282,stock,low,10,low,T15278,2018,11,0.13240926599102465
ID4403,30,female,local,medium,sporadic,no,7395,101686,0,low,single,1,699282,etf,high,1,high,T15279,2018,12,0.5607200064805429
ID4403,30,female,local,medium,sporadic,no,7395,101686,0,low,single,1,699282,stock,low,5,low,T15280,2018,2,0.8292696515845266
ID4403,30,female,local,medium,sporadic,no,7395,101686,0,low,single,1,699282,stock,high,10,high,T15281,2018,8,0.5818295114052331
ID4403,30,female,local,medium,sporadic,no,7395,101686,0,low,single,1,699282,etf,low,10,low,T15282,2018,3,0.701117959807936
ID4405,42,male,local,low,sporadic,no,10991,186879,0,high,married,0,2620947,stock,medium,5,medium,T15283,2017,9,0.6809898582346403
ID4405,42,male,local,low,sporadic,no,10991,186879,0,high,married,0,2620947,etf,high,10,high,T15284,2016,2,0.29060988163314866
ID4405,42,male,local,low,sporadic,no,10991,186879,0,high,married,0,2620947,etf,high,1,high,T15285,2018,7,0.7966549614555917
ID4405,42,male,local,low,sporadic,no,10991,186879,0,high,married,0,2620947,bond,medium,20,medium,T15286,2015,2,0.7599241300621568
ID4406,28,female,local,high,sporadic,no,6627,46500,0,low,single,0,1090964,bond,medium,1,medium,T15287,2019,11,0.6498323857857597
ID4406,28,female,local,high,sporadic,no,6627,46500,0,low,single,0,1090964,etf,low,1,low,T15288,2019,4,0.2446158890254308
ID4406,28,female,local,high,sporadic,no,6627,46500,0,low,single,0,1090964,bond,high,30,high,T15289,2018,8,0.5853800200445003
ID4409,45,male,local,low,sporadic,no,13030,149256,3,high,single,0,438960,bond,high,10,high,T15290,2019,8,0.5776648615777997
ID4410,39,female,foreign,high,new,no,11026,145818,2,low,married,0,2186118,etf,high,5,high,T15291,2018,2,0.0
ID4410,39,female,foreign,high,new,no,11026,145818,2,low,married,0,2186118,stock,high,30,high,T15292,2016,2,0.20420644887581857
ID4411,33,male,foreign,medium,long-term,no,7622,61309,4,low,married,7,525660,bond,medium,30,medium,T15293,2018,9,0.08840563870718549
ID4411,33,male,foreign,medium,long-term,no,7622,61309,4,low,married,7,525660,etf,high,30,high,T15294,2019,8,0.2920913463863708
ID4411,33,male,foreign,medium,long-term,no,7622,61309,4,low,married,7,525660,stock,medium,1,medium,T15295,2017,8,0.5445221357287244
ID4413,47,male,local,medium,new,no,13455,206975,3,high,single,0,3621670,etf,high,10,high,T15296,2018,1,0.5998347967922472
ID4413,47,male,local,medium,new,no,13455,206975,3,high,single,0,3621670,etf,low,5,low,T15297,2015,8,0.5274877566249593
ID4414,43,female,local,low,long-term,no,11127,53923,3,high,married,0,76692,etf,high,5,high,T15298,2018,1,0.6859308777010984
ID4414,43,female,local,low,long-term,no,11127,53923,3,high,married,0,76692,etf,high,30,high,T15299,2018,9,0.19116907441117598
ID4414,43,female,local,low,long-term,no,11127,53923,3,high,married,0,76692,bond,medium,10,medium,T15300,2017,6,0.6109124477569133
ID4415,39,female,local,low,new,no,9750,144490,3,low,married,0,707994,etf,medium,10,medium,T15301,2019,3,0.5712557074073341
ID4415,39,female,local,low,new,no,9750,144490,3,low,married,0,707994,bond,high,1,high,T15302,2018,11,0.056577054823203354
ID4416,31,male,local,low,new,no,7060,91936,0,low,married,4,605600,etf,high,1,high,T15303,2018,10,0.0
ID4417,35,female,local,medium,sporadic,no,8767,77582,0,low,married,0,1077342,etf,high,20,high,T15304,2015,6,0.6776220214727164
ID4417,35,female,local,medium,sporadic,no,8767,77582,0,low,married,0,1077342,etf,high,10,high,T15305,2019,9,0.8676476309738841
ID4417,35,female,local,medium,sporadic,no,8767,77582,0,low,married,0,1077342,etf,low,30,low,T15306,2018,9,0.8036726783687258
ID4418,45,female,local,low,sporadic,yes,12856,145690,3,high,married,0,776136,bond,high,20,high,T15307,2015,9,0.8062525139154423
ID4418,45,female,local,low,sporadic,yes,12856,145690,3,high,married,0,776136,etf,high,30,high,T15308,2016,2,0.7961454938617513
ID4418,45,female,local,low,sporadic,yes,12856,145690,3,high,married,0,776136,etf,high,30,high,T15309,2016,11,0.06584268349972155
ID4418,45,female,local,low,sporadic,yes,12856,145690,3,high,married,0,776136,etf,medium,30,medium,T15310,2016,6,0.5665400199547211
ID4419,37,male,foreign,medium,sporadic,no,9796,100206,1,low,divorced,0,236304,etf,medium,5,medium,T15311,2018,12,0.011598112663664617
ID4420,46,female,local,low,long-term,no,13797,145034,3,high,married,0,1784600,etf,low,5,low,T15312,2018,8,0.50778632502512
ID4420,46,female,local,low,long-term,no,13797,145034,3,high,married,0,1784600,bond,high,10,high,T15313,2017,6,0.5387207617887022
ID4420,46,female,local,low,long-term,no,13797,145034,3,high,married,0,1784600,bond,high,1,high,T15314,2017,8,0.5894884593853142
ID4421,43,female,local,high,new,no,12496,63157,3,high,divorced,0,4685208,etf,low,30,low,T15315,2017,10,0.1735321706438242
ID4423,37,male,local,low,new,no,10077,81430,3,low,married,1,1454736,etf,low,30,low,T15318,2018,3,0.629197097978082
ID4423,37,male,local,low,new,no,10077,81430,3,low,married,1,1454736,bond,high,20,high,T15319,2016,9,0.7060877002935637
ID4423,37,male,local,low,new,no,10077,81430,3,low,married,1,1454736,bond,high,10,high,T15320,2017,5,0.23530231508059823
ID4424,43,female,local,high,new,no,11822,102784,0,high,married,0,3438886,etf,high,10,high,T15321,2019,7,0.05293309049192951
ID4425,35,female,local,low,new,yes,8235,64977,1,low,married,0,782768,etf,low,1,low,T15322,2017,4,0.40582029421509014
ID4426,44,female,local,medium,sporadic,no,11389,206343,3,high,married,2,3061921,bond,medium,5,medium,T15323,2017,2,0.5303548036320868
ID4426,44,female,local,medium,sporadic,no,11389,206343,3,high,married,2,3061921,bond,low,20,low,T15324,2017,9,0.5404384218788344
ID4426,44,female,local,medium,sporadic,no,11389,206343,3,high,married,2,3061921,etf,low,30,low,T15325,2019,3,0.2911407070449834
ID4426,44,female,local,medium,sporadic,no,11389,206343,3,high,married,2,3061921,etf,medium,5,medium,T15326,2019,9,0.5986030087880181
ID4426,44,female,local,medium,sporadic,no,11389,206343,3,high,married,2,3061921,etf,medium,10,medium,T15327,2018,5,0.21663131322907614
ID4427,41,male,foreign,medium,new,no,10640,102047,2,high,married,0,2035660,etf,high,10,high,T15328,2017,3,0.7097848677591001
ID4427,41,male,foreign,medium,new,no,10640,102047,2,high,married,0,2035660,etf,medium,10,medium,T15329,2016,9,0.8204111275775088
ID4428,35,male,local,low,long-term,no,8366,101152,2,low,married,4,481250,bond,low,1,low,T15330,2017,8,0.5322259859218306
ID4429,41,female,local,low,sporadic,no,10215,104473,2,high,married,0,3436620,etf,medium,1,medium,T15331,2018,2,0.5728547313481938
ID4430,62,male,local,low,sporadic,no,19929,171436,3,high,single,0,11567822,etf,low,10,low,T15332,2018,3,0.03185884655980609
ID4430,62,male,local,low,sporadic,no,19929,171436,3,high,single,0,11567822,bond,high,10,high,T15333,2016,10,0.575596250085236
ID4430,62,male,local,low,sporadic,no,19929,171436,3,high,single,0,11567822,etf,high,30,high,T15334,2016,1,0.7450728994904757
ID4430,62,male,local,low,sporadic,no,19929,171436,3,high,single,0,11567822,etf,high,1,high,T15335,2017,2,0.5474465172614907
ID4432,38,male,local,low,sporadic,no,10747,54541,1,low,single,0,1816093,bond,high,10,high,T15336,2017,11,0.7856708107914758
ID4432,38,male,local,low,sporadic,no,10747,54541,1,low,single,0,1816093,bond,medium,20,medium,T15337,2018,8,0.18292304695246048
ID4433,32,male,local,low,new,yes,8588,83081,2,low,married,0,175560,etf,medium,30,medium,T15338,2019,2,0.09118415563280097
ID4433,32,male,local,low,new,yes,8588,83081,2,low,married,0,175560,bond,low,5,low,T15339,2016,10,0.9029849370812987
ID4434,25,male,local,medium,new,no,4600,39643,0,low,single,0,155412,stock,low,1,low,T15340,2016,10,0.09799738610206471
ID4434,25,male,local,medium,new,no,4600,39643,0,low,single,0,155412,etf,low,10,low,T15341,2016,2,0.0
ID4434,25,male,local,medium,new,no,4600,39643,0,low,single,0,155412,stock,low,1,low,T15342,2015,3,0.9101555093996971
ID4434,25,male,local,medium,new,no,4600,39643,0,low,single,0,155412,etf,low,10,low,T15343,2018,7,0.6588229149180221
ID4434,25,male,local,medium,new,no,4600,39643,0,low,single,0,155412,stock,high,30,high,T15344,2016,8,0.866906354911879
ID4434,25,male,local,medium,new,no,4600,39643,0,low,single,0,155412,bond,high,30,high,T15345,2018,1,0.5751638251553922
ID4435,32,female,local,low,new,no,7256,98172,0,low,single,0,585981,etf,high,30,high,T15346,2018,7,0.17774766368063277
ID4435,32,female,local,low,new,no,7256,98172,0,low,single,0,585981,etf,high,1,high,T15347,2018,6,0.0
ID4435,32,female,local,low,new,no,7256,98172,0,low,single,0,585981,bond,high,1,high,T15348,2017,9,0.6478596455972581
ID4435,32,female,local,low,new,no,7256,98172,0,low,single,0,585981,etf,high,1,high,T15349,2017,2,0.26428564199849663
ID4436,29,male,local,low,sporadic,no,5710,32906,0,low,single,0,821232,etf,high,5,high,T15350,2015,9,1.0
ID4436,29,male,local,low,sporadic,no,5710,32906,0,low,single,0,821232,etf,high,1,high,T15351,2018,2,0.7973877956209959
ID4437,25,male,local,low,new,no,4043,30003,0,low,single,2,94640,etf,high,30,high,T15352,2018,3,0.0027952521418612153
ID4437,25,male,local,low,new,no,4043,30003,0,low,single,2,94640,etf,high,30,high,T15353,2016,2,0.5214406607377292
ID4437,25,male,local,low,new,no,4043,30003,0,low,single,2,94640,etf,low,5,low,T15354,2017,2,0.7451271354985834
ID4437,25,male,local,low,new,no,4043,30003,0,low,single,2,94640,bond,high,1,high,T15355,2018,3,0.9164111040386757
ID4438,29,female,local,low,sporadic,no,5945,39604,0,low,single,0,803008,etf,high,5,high,T15356,2017,9,0.5782367535841336
ID4438,29,female,local,low,sporadic,no,5945,39604,0,low,single,0,803008,etf,low,5,low,T15357,2015,2,0.8016253020231628
ID4438,29,female,local,low,sporadic,no,5945,39604,0,low,single,0,803008,etf,medium,1,medium,T15358,2017,2,0.6578080761453785
ID4439,42,female,local,high,new,no,11322,63857,1,high,single,0,3370983,bond,medium,20,medium,T15359,2018,10,0.5901352147703554
ID4439,42,female,local,high,new,no,11322,63857,1,high,single,0,3370983,etf,low,5,low,T15360,2019,8,0.23326744321444276
ID4439,42,female,local,high,new,no,11322,63857,1,high,single,0,3370983,bond,low,20,low,T15361,2017,8,0.5665973584412459
ID4440,44,female,local,low,sporadic,no,13274,118780,3,high,single,0,2280910,etf,low,5,low,T15362,2018,4,0.5790461607597182
ID4440,44,female,local,low,sporadic,no,13274,118780,3,high,single,0,2280910,etf,high,10,high,T15363,2017,12,0.02320473199379952
ID4440,44,female,local,low,sporadic,no,13274,118780,3,high,single,0,2280910,etf,high,1,high,T15364,2015,2,0.7539705809590929
ID4440,44,female,local,low,sporadic,no,13274,118780,3,high,single,0,2280910,bond,low,30,low,T15365,2017,3,0.7296094124116221
ID4440,44,female,local,low,sporadic,no,13274,118780,3,high,single,0,2280910,etf,medium,10,medium,T15366,2019,5,0.23732993512022343
ID4440,44,female,local,low,sporadic,no,13274,118780,3,high,single,0,2280910,stock,high,5,high,T15367,2017,2,1.0
ID4442,28,male,local,high,new,no,5363,30796,3,low,single,2,18669,stock,medium,20,medium,T15368,2018,9,0.8000733550985296
ID4442,28,male,local,high,new,no,5363,30796,3,low,single,2,18669,bond,high,30,high,T15369,2018,4,0.9563417978890484
ID4442,28,male,local,high,new,no,5363,30796,3,low,single,2,18669,stock,low,30,low,T15370,2018,8,0.727475059176107
ID4443,37,male,local,high,new,no,9574,70530,0,low,married,2,1894384,etf,high,1,high,T15371,2018,2,0.8691069673482588
ID4443,37,male,local,high,new,no,9574,70530,0,low,married,2,1894384,etf,high,10,high,T15372,2018,8,0.8384619781560826
ID4444,24,female,local,low,new,no,4111,39821,5,low,married,0,141072,bond,medium,5,medium,T15373,2018,3,0.0
